gene_id	n	annotation_id	gene_length	p	size	dn	ds	dn_ds	locus_tag	pos	gene_id_prokka	bonferroni	fdr	holm
purT	3	IMFOIEKC_04196	1251	0.25605724406108366	4	3	4	0.75	IMFOIEKC_04196:purT	4.46579	purT	1	0.4520516777868514	1
pxpA	4	IMFOIEKC_00497	759	0.023014578150437358	3	4	1	4	IMFOIEKC_00497:pxpA	0.499119	pxpA	1	0.1273047541267468	1
pxpC	3	IMFOIEKC_04315	912	0.13736338951572236	5	3	4	0.75	IMFOIEKC_04315:pxpC	4.596696	pxpC	1	0.3168220113023919	1
pycA	8	IMFOIEKC_00174	3384	0.10711114273445572	7	8	5	1.6	IMFOIEKC_00174:pycA	0.173753	pycA	1	0.2798767899024898	1
pyk	2	IMFOIEKC_01279	1335	0.5569770466705533	5	2	5	0.4	IMFOIEKC_01279:pyk	1.329251	pyk	1	0.6755010751062299	1
pyrB_2~~~pyrB	4	IMFOIEKC_01068	957	0.04706620840613756	4	4	3	1.3333333333333333	IMFOIEKC_01068:pyrB	1.058109	pyrB	1	0.17839794174181778	1
pyrC	6	IMFOIEKC_01069	1293	0.010610409087714552	5	6	1	6	IMFOIEKC_01069:pyrC	1.059062	pyrC	1	0.08603182213904634	1
pyrD	5	IMFOIEKC_02095	1113	0.021389870936220766	6	5	1	5	IMFOIEKC_02095:pyrD	2.246508	pyrD	1	0.12235006175518277	1
pyrF	3	IMFOIEKC_01073	825	0.11072375872435893	4	3	3	1	IMFOIEKC_01073:pyrF	1.065396	pyrF	1	0.2836139914556078	1
pyrG	5	IMFOIEKC_01370	1752	0.10236999366190795	4	5	3	1.6666666666666667	IMFOIEKC_01370:pyrG	1.454476	pyrG	1	0.27339219020404276	1
pyrH	2	IMFOIEKC_02040	798	0.306960617683564	2	2	1	2	IMFOIEKC_02040:pyrH	2.195693	pyrH	1	0.49881100373579146	1
qcrA	2	IMFOIEKC_02147	1206	0.50275258800045175	3	2	2	1	IMFOIEKC_02147:qcrA	2.302095	qcrA	1	0.6358373016126895	1
qcrB	5	IMFOIEKC_02148	1701	0.09333191080605553	5	5	1	5	IMFOIEKC_02148:qcrB	2.303297	qcrB	1	0.26076571171922797	1
qcrC	2	IMFOIEKC_02146	828	0.3222662730689684	2	2	2	1	IMFOIEKC_02146:qcrC	2.301185	qcrC	1	0.5079407289954783	1
qorA_5~~~qorA_6~~~qorA_2	3	IMFOIEKC_01131	975	0.1578681042566568	4	3	3	1	IMFOIEKC_01131:qorA_2	1.129818	qorA	1	0.34489795554961267	1
raaS_2	2	IMFOIEKC_02888	639	0.22529973730915218	2	2	0	Inf	IMFOIEKC_02888:raaS	3.140146	raaS	1	0.428015080660986	1
radA	6	IMFOIEKC_00484	1380	0.014186263902611806	7	6	2	3	IMFOIEKC_00484:radA	0.485471	radA	1	0.10022528873990225	1
ramB	7	IMFOIEKC_04106	1425	0.004456363275373846	4	7	4	1.75	IMFOIEKC_04106:ramB	4.379504	ramB	1	0.058404552734583386	1
ravA	2	IMFOIEKC_00640	978	0.3971343841087117	3	2	1	2	IMFOIEKC_00640:ravA	0.639393	ravA	1	0.5567668326229978	1
rbbA~~~lnrL	1	IMFOIEKC_04515	843	0.6925137219154227	2	1	1	1	IMFOIEKC_04515:lnrL	4.818304	lnrL	1	0.7580543386033124	1
rbfA	4	IMFOIEKC_02002	489	0.005313580954696195	3	4	0	Inf	IMFOIEKC_02002:rbfA	2.151239	rbfA	1	0.061788712565941505	1
rbn	2	IMFOIEKC_02523	843	0.3298875233305333	2	2	1	2	IMFOIEKC_02523:rbn	2.71563	rbn	1	0.5137753209890384	1
rbpA	2	IMFOIEKC_01778	336	0.08126169804950116	4	2	3	0.6666666666666666	IMFOIEKC_01778:rbpA	1.917519	rbpA	1	0.24676573558275158	1
rbsKrbiA	1	IMFOIEKC_02555	879	0.707616049796199	2	1	2	0.5	IMFOIEKC_02555:rbsK/rbiA	2.763114	rbsK/rbiA	1	0.765529605453522	1
rbsK~~~RBKS	2	IMFOIEKC_00169	885	0.3510906936947512	2	2	0	Inf	IMFOIEKC_00169:rbsK	0.167783	rbsK	1	0.5234745603619371	1
rclA	4	IMFOIEKC_01820	1371	0.1283873817209662	5	4	1	4	IMFOIEKC_01820:rclA	1.964671	rclA	1	0.3062304275834378	1
rcp1	2	IMFOIEKC_03667	441	0.12751110388739673	2	2	0	Inf	IMFOIEKC_03667:rcp1	3.936756	rcp1	1	0.3062304275834378	1
rdmC	1	IMFOIEKC_03937	909	0.7196331338487589	3	1	2	0.5	IMFOIEKC_03937:rdmC	4.214515	rdmC	1	0.7741439831353556	1
rebG	4	IMFOIEKC_01945	1161	0.08218335607741414	4	4	1	4	IMFOIEKC_01945:rebG	2.094366	rebG	1	0.2486046521341778	1
recA_2~~~recA	1	IMFOIEKC_01941	1053	0.7707877387439257	1	1	0	Inf	IMFOIEKC_01941:recA	2.091913	recA	1	0.805614028600794	1
recB	13	IMFOIEKC_03965	3303	0.0010187586719659963	9	13	5	2.6	IMFOIEKC_03965:recB	4.237241	recB	1	0.02861620341075915	1
recC_1~~~recC_2~~~recC	7	IMFOIEKC_03964	3291	0.18249814488772853	6	7	8	0.875	IMFOIEKC_03964:recC	4.233951	recC	1	0.3817414653037194	1
recD	5	IMFOIEKC_03966	1725	0.09753241104959043	6	5	2	2.5	IMFOIEKC_03966:recD	4.24054	recD	1	0.2666629216542195	1
recG	5	IMFOIEKC_00880	2217	0.2020703328344038	7	5	5	1	IMFOIEKC_00880:recG	0.873088	recG	1	0.4033713623712146	1
recN	3	IMFOIEKC_01367	1770	0.4500577619239715	9	3	8	0.375	IMFOIEKC_01367:recN	1.450229	recN	1	0.5999498809376331	1
recO	3	IMFOIEKC_02357	771	0.09531200264002386	3	3	1	3	IMFOIEKC_02357:recO	2.53333	recO	1	0.26348994754438937	1
redW~~~acdA_3	9	IMFOIEKC_02533	1107	3.540606658654351e-5	7	9	3	3	IMFOIEKC_02533:acdA_3	2.725882	acdA	0.05569374274063294	0.003927220306607472	0.055233463875007875
relA_1~~~relA	9	IMFOIEKC_00993	2367	0.007058921150015681	11	9	4	2.25	IMFOIEKC_00993:relA	0.980017	relA	1	0.06896697496257558	1
rep_2	9	IMFOIEKC_03575	3129	0.03484302596600242	7	9	5	1.8	IMFOIEKC_03575:rep_2	3.842718	rep	1	0.15372503094303466	1
rep_3~~~rep_2~~~addA~~~rep_1~~~rep	10	IMFOIEKC_03574	3291	0.019629092903220718	6	10	5	2	IMFOIEKC_03574:rep_1	3.839431	rep	1	0.11564255856466737	1
resA_1~~~resA_4~~~resA_2	3	IMFOIEKC_00062	669	0.06889762182050121	3	3	0	Inf	IMFOIEKC_00062:resA_1	0.066796	resA	1	0.2257832481742675	1
resA_3~~~resA_1	2	IMFOIEKC_04040	573	0.19178496316940014	2	2	0	Inf	IMFOIEKC_04040:resA_2	4.318135	resA	1	0.3912811245985297	1
rfbC	3	IMFOIEKC_03111	573	0.04765366709784485	1	3	0	Inf	IMFOIEKC_03111:rfbC	3.377279	rfbC	1	0.17932827355241612	1
rhaS_2~~~rhaS_3	4	IMFOIEKC_01631	981	0.05065976503678525	3	4	1	4	IMFOIEKC_01631:rhaS_2	1.759143	rhaS	1	0.18470160045635126	1
rhmD~~~Vejaci	4	IMFOIEKC_01346	1107	0.07189634041351724	4	4	1	4	IMFOIEKC_01346:Vejaci	1.427813	Vejaci	1	0.2308019254499237	1
rho~~~rho_1	4	IMFOIEKC_02788	1854	0.2626229334973309	6	4	3	1.3333333333333333	IMFOIEKC_02788:rho	3.027588	rho	1	0.45849708589489624	1
ribBA_1~~~ribBA	4	IMFOIEKC_01093	1278	0.10676787597671605	5	4	1	4	IMFOIEKC_01093:ribBA	1.085598	ribBA	1	0.2798767899024898	1
ribD	3	IMFOIEKC_01089	1026	0.17510462803482096	3	3	0	Inf	IMFOIEKC_01089:ribD	1.081476	ribD	1	0.37021448911125454	1
ribE	2	IMFOIEKC_01092	600	0.20542676159042567	3	2	1	2	IMFOIEKC_01092:ribE	1.084877	ribE	1	0.4068088683361699	1
ribF	3	IMFOIEKC_01988	975	0.1578681042566568	5	3	2	1.5	IMFOIEKC_01988:ribF	2.138534	ribF	1	0.34489795554961267	1
ribH	1	IMFOIEKC_01094	483	0.4911991317756578	1	1	0	Inf	IMFOIEKC_01094:ribH	1.086925	ribH	1	0.6281758002301705	1
rifL	1	IMFOIEKC_03118	1125	0.7927505317996943	1	1	0	Inf	IMFOIEKC_03118:rifL	3.38493	rifL	1	0.8231000571095177	1
rihA	5	IMFOIEKC_03768	1041	0.016594204648783403	4	5	2	2.5	IMFOIEKC_03768:rihA	4.044553	rihA	1	0.10697821275629629	1
rimJ	6	IMFOIEKC_03154	612	2.64151002267036e-4	7	6	2	3	IMFOIEKC_03154:rimJ	3.422478	rimJ	0.41550952656604767	0.011701563138818361	0.40652839248896844
rip1	3	IMFOIEKC_02034	1224	0.24603493170310475	3	3	1	3	IMFOIEKC_02034:rip1	2.188661	rip1	1	0.44857916977681334	1
ripA	10	IMFOIEKC_01154	1413	4.223220912488999e-5	7	10	0	Inf	IMFOIEKC_01154:ripA	1.153556	ripA	0.06643126495345196	0.003927220306607472	0.0658400140257035
ripB	5	IMFOIEKC_01155	735	0.004111291004497278	3	5	0	Inf	IMFOIEKC_01155:ripB	1.154994	ripB	1	0.05696767545658728	1
rkpK_1	6	IMFOIEKC_04242	1326	0.01188142680799467	7	6	1	6	IMFOIEKC_04242:rkpK_2	4.519707	rkpK	1	0.09222142950009272	1
rkpK_1~~~rkpK_2	5	IMFOIEKC_03516	1305	0.03828996185305865	5	5	1	5	IMFOIEKC_03516:rkpK_1	3.778299	rkpK	1	0.1606367286171106	1
rlmB	1	IMFOIEKC_03246	870	0.703911471341635	2	1	1	1	IMFOIEKC_03246:rlmB	3.526863	rlmB	1	0.7636225823588909	1
rlmD~~~rlmD_2	2	IMFOIEKC_01896	1188	0.49485080397202585	4	2	3	0.6666666666666666	IMFOIEKC_01896:rlmD	2.050506	rlmD	1	0.631818437214283	1
rlmN_1~~~rlmN	2	IMFOIEKC_02037	1095	0.4527818385009753	3	2	1	2	IMFOIEKC_02037:rlmN	2.192917	rlmN	1	0.6020505764683298	1
rmlA	1	IMFOIEKC_04239	876	0.7063863692348702	4	1	3	0.3333333333333333	IMFOIEKC_04239:rmlA	4.517549	rmlA	1	0.7647252297360294	1
rmlB	7	IMFOIEKC_03828	996	6.0539232047504e-4	6	7	2	3.5	IMFOIEKC_03828:rmlB	4.108083	rmlB	0.9522821201072379	0.01904564240214476	0.922617896403961
rmlC	2	IMFOIEKC_03829	606	0.20847268526461804	3	2	2	1	IMFOIEKC_03829:rmlC	4.10908	rmlC	1	0.40837799990192303	1
rnc	1	IMFOIEKC_00894	714	0.631700473684887	1	1	1	1	IMFOIEKC_00894:rnc	0.888215	rnc	1	0.720569140758758	1
rnd	2	IMFOIEKC_01892	1287	0.5373011165991861	3	2	2	1	IMFOIEKC_01892:rnd	2.045352	rnd	1	0.6602927003207186	1
rnhB	5	IMFOIEKC_00919	720	0.003772229839513246	4	5	0	Inf	IMFOIEKC_00919:rnhB	0.915147	rnhB	1	0.056669488523665365	1
rnj_2~~~rnj~~~rnj_1	6	IMFOIEKC_01957	1677	0.032519846425183616	6	6	3	2	IMFOIEKC_01957:rnj	2.104715	rnj	1	0.14874753840405094	1
rocA1	3	IMFOIEKC_02922	1641	0.40281959357658426	2	3	1	3	IMFOIEKC_02922:rocA1	3.176375	rocA1	1	0.5623001834041275	1
rocD	3	IMFOIEKC_02309	2106	0.564652163730292	4	3	3	1	IMFOIEKC_02309:rocD	2.47881	rocD	1	0.6827039612204069	1
rodA~~~rodA_2~~~rodA_1	5	IMFOIEKC_00019	1410	0.05020915785607617	5	5	5	1	IMFOIEKC_00019:rodA	0.021314	rodA	1	0.18453038623272855	1
rpfB	2	IMFOIEKC_03101	1089	0.4499987426007177	5	2	3	0.6666666666666666	IMFOIEKC_03101:rpfB	3.366794	rpfB	1	0.5999498809376331	1
rpfC	1	IMFOIEKC_01585	411	0.4372801119950795	1	1	0	Inf	IMFOIEKC_01585:rpfC	1.71586	rpfC	1	0.5890349671200809	1
rph	2	IMFOIEKC_02746	780	0.29774369440292403	2	2	0	Inf	IMFOIEKC_02746:rph	2.980216	rph	1	0.49093378542536636	1
rpiB	1	IMFOIEKC_02591	480	0.4890592655593127	1	1	0	Inf	IMFOIEKC_02591:rpiB	2.801802	rpiB	1	0.6280948403841844	1
rplB	1	IMFOIEKC_03891	843	0.6925137219154227	1	1	0	Inf	IMFOIEKC_03891:rplB	4.163707	rplB	1	0.7580543386033124	1
rplD	4	IMFOIEKC_03893	654	0.014208670940240432	4	4	0	Inf	IMFOIEKC_03893:rplD	4.164874	rplD	1	0.10022528873990225	1
rplE	1	IMFOIEKC_03876	564	0.5457077057683641	1	1	0	Inf	IMFOIEKC_03876:rplE	4.151123	rplE	1	0.667494728750884	1
rplF	1	IMFOIEKC_03873	540	0.5301958552649295	2	1	1	1	IMFOIEKC_03873:rplF	4.149964	rplF	1	0.6582463143896875	1
rplJ	2	IMFOIEKC_03930	591	0.20086713613800025	3	2	1	2	IMFOIEKC_03930:rplJ	4.205384	rplJ	1	0.4019898284288479	1
rplK_1~~~rplK	1	IMFOIEKC_03943	429	0.45127321575142976	1	1	0	Inf	IMFOIEKC_03943:rplK	4.220277	rplK	1	0.6007094023566212	1
rplL	2	IMFOIEKC_03929	393	0.10566179534815716	2	2	0	Inf	IMFOIEKC_03929:rplL	4.204946	rplL	1	0.27933782198764906	1
rplR	1	IMFOIEKC_03872	408	0.43491347830239413	1	1	0	Inf	IMFOIEKC_03872:rplR	4.149554	rplR	1	0.5872265247808292	1
rplS	1	IMFOIEKC_00917	342	0.3802536164925227	2	1	1	1	IMFOIEKC_00917:rplS	0.913846	rplS	1	0.5442574510852941	1
rplT	2	IMFOIEKC_01323	396	0.10699561213680829	3	2	1	2	IMFOIEKC_01323:rplT	1.389001	rplT	1	0.2798767899024898	1
rplV_2~~~rplV	3	IMFOIEKC_03889	543	0.04179591278544666	3	3	1	3	IMFOIEKC_03889:rplV	4.162859	rplV	1	0.1710379769464728	1
rplW	3	IMFOIEKC_03892	303	0.009268800276758908	3	3	0	Inf	IMFOIEKC_03892:rplW	4.164572	rplW	1	0.07923816758337915	1
rplX	2	IMFOIEKC_03877	318	0.07397181246236072	3	2	1	2	IMFOIEKC_03877:rplX	4.151688	rplX	1	0.23382676051986379	1
rplY	1	IMFOIEKC_03096	660	0.6027997840875247	2	1	1	1	IMFOIEKC_03096:rplY	3.361536	rplY	1	0.7092027377484489	1
rpmA	1	IMFOIEKC_02569	267	0.3116947118956273	1	1	0	Inf	IMFOIEKC_02569:rpmA	2.77785	rpmA	1	0.5008128516974686	1
rpmB_1~~~rpmB_2~~~rpmB_4	2	IMFOIEKC_04293	237	0.04420068245346305	2	2	0	Inf	IMFOIEKC_04293:rpmB_2	4.57407	rpmB	1	0.17381918374824346	1
rpmC	1	IMFOIEKC_03886	234	0.2791736859299735	1	1	0	Inf	IMFOIEKC_03886:rpmC	4.161364	rpmC	1	0.4766025387586082	1
rpmD	2	IMFOIEKC_03870	216	0.03742108980445919	2	2	0	Inf	IMFOIEKC_03870:rpmD	4.14863	rpmD	1	0.15952133946453745	1
rpmE	1	IMFOIEKC_02787	243	0.28819246705157414	1	1	0	Inf	IMFOIEKC_02787:rpmE	3.027244	rpmE	1	0.48226250071502774	1
rpmH	2	IMFOIEKC_04640	144	0.01776129879157469	2	2	0	Inf	IMFOIEKC_04640:rpmH	4.956182	rpmH	1	0.11086715475851978	1
rpmI	1	IMFOIEKC_01322	195	0.2387531177236369	1	1	0	Inf	IMFOIEKC_01322:rpmI	1.388725	rpmI	1	0.43924988792898345	1
rpoB~~~rpoB_2	19	IMFOIEKC_03925	3435	7.911390790814144e-7	10	19	8	2.375	IMFOIEKC_03925:rpoB	4.19754	rpoB	0.0012444617713950649	3.111154428487662e-4	0.0012420883541578206
rpoZ	1	IMFOIEKC_01077	327	0.3671111825748562	1	1	0	Inf	IMFOIEKC_01077:rpoZ	1.068275	rpoZ	1	0.5322266269034551	1
rpsA_2~~~rpsA	9	IMFOIEKC_01295	1443	2.539747656097204e-4	11	9	3	3	IMFOIEKC_01295:rpsA	1.349427	rpsA	0.39950230630409017	0.011701563138818361	0.3911211390389694
rpsD	2	IMFOIEKC_03822	606	0.20847268526461804	3	2	2	1	IMFOIEKC_03822:rpsD	4.104092	rpsD	1	0.40837799990192303	1
rpsE~~~rpsE_1	4	IMFOIEKC_03871	675	0.015761326603783377	5	4	1	4	IMFOIEKC_03871:rpsE	4.148842	rpsE	1	0.10596476253586873	1
rpsG	2	IMFOIEKC_03914	471	0.14165541372888973	4	2	2	1	IMFOIEKC_03914:rpsG	4.185616	rpsG	1	0.32268033361637943	1
rpsI	2	IMFOIEKC_03808	501	0.1561108936729369	3	2	1	2	IMFOIEKC_03808:rpsI	4.089115	rpsI	1	0.34248596338567605	1
rpsK	3	IMFOIEKC_03823	417	0.021504077046582915	3	3	0	Inf	IMFOIEKC_03823:rpsK	4.104706	rpsK	1	0.1225576565009961	1
rpsM	3	IMFOIEKC_03824	375	0.01632262452750164	2	3	0	Inf	IMFOIEKC_03824:rpsM	4.105129	rpsM	1	0.10697821275629629	1
rpsO	1	IMFOIEKC_01987	270	0.31457739697682097	2	1	1	1	IMFOIEKC_01987:rpsO	2.13813	rpsO	1	0.5046983835767034	1
rpsP	1	IMFOIEKC_00912	513	0.5121110279149826	2	1	1	1	IMFOIEKC_00912:rpsP	0.91051	rpsP	1	0.6413619800240985	1
rpsQ	3	IMFOIEKC_03885	351	0.013717159613271416	4	3	1	3	IMFOIEKC_03885:rpsQ	4.161014	rpsQ	1	0.09763390077681419	1
rpsS	1	IMFOIEKC_03890	282	0.3259879123994617	1	1	0	Inf	IMFOIEKC_03890:rpsS	4.163398	rpsS	1	0.5102278469695056	1
rraA~~~rraA_2	4	IMFOIEKC_00293	486	0.005201396479645637	3	4	0	Inf	IMFOIEKC_00293:rraA	0.29763	rraA	1	0.061788712565941505	1
rsbS	1	IMFOIEKC_00085	390	0.420503184224517	1	1	0	Inf	IMFOIEKC_00085:rsbS	0.084775	rsbS	1	0.5761772724609453	1
rsbW	1	IMFOIEKC_03686	438	0.4581387347621811	1	1	0	Inf	IMFOIEKC_03686:rsbW	3.955692	rsbW	1	0.6045330231359319	1
rseA	4	IMFOIEKC_02885	402	0.002669413178252818	4	4	1	4	IMFOIEKC_02885:rseA	3.137837	rseA	1	0.04614271350979871	1
rsfB_1	2	IMFOIEKC_04602	378	0.09906260182252936	2	2	0	Inf	IMFOIEKC_04602:rsfB_2	4.906486	rsfB	1	0.2677547590931951	1
rsfB_2	3	IMFOIEKC_00083	369	0.01564714409441344	2	3	0	Inf	IMFOIEKC_00083:rsfB_1	0.083311	rsfB	1	0.10596476253586873	1
rsfS	4	IMFOIEKC_02548	396	0.0025301817550884126	4	4	1	4	IMFOIEKC_02548:rsfS	2.754424	rsfS	1	0.045028576155846635	1
rsgA	3	IMFOIEKC_03611	996	0.16490133918183209	3	3	2	1.5	IMFOIEKC_03611:rsgA	3.877573	rsgA	1	0.3553532265975609	1
rslA~~~rslA_2	3	IMFOIEKC_03852	720	0.08164024801556595	5	3	2	1.5	IMFOIEKC_03852:rslA	4.132357	rslA	1	0.24743759176972108	1
rsmA~~~rsmA_1	1	IMFOIEKC_04629	765	0.6570620646351446	2	1	1	1	IMFOIEKC_04629:rsmA	4.946163	rsmA	1	0.7409283670588502	1
rsmD	1	IMFOIEKC_00886	555	0.5399517077249975	1	1	0	Inf	IMFOIEKC_00886:rsmD	0.879826	rsmD	1	0.6619984694087458	1
rsmH	3	IMFOIEKC_02119	1008	0.1689613154740281	4	3	1	3	IMFOIEKC_02119:rsmH	2.272669	rsmH	1	0.361812503825649	1
rsmI	5	IMFOIEKC_03132	837	0.007014690594385544	4	5	0	Inf	IMFOIEKC_03132:rsmI	3.403894	rsmI	1	0.06896697496257558	1
rspB~~~tdh_4~~~tdh_2~~~yjmD	4	IMFOIEKC_03863	1233	0.09695248182353541	4	4	2	2	IMFOIEKC_03863:yjmD	4.141258	yjmD	1	0.26615402078258504	1
rutA_2~~~rutA	3	IMFOIEKC_00360	780	0.09781596045421784	3	3	0	Inf	IMFOIEKC_00360:rutA_1	0.369777	rutA	1	0.2666629216542195	1
rutD_1	2	IMFOIEKC_04558	1386	0.5772206806430829	3	2	2	1	IMFOIEKC_04558:rutD_2	4.862137	rutD	1	0.6925767586968492	1
rutD_2	3	IMFOIEKC_03795	1113	0.20560270205165612	3	3	1	3	IMFOIEKC_03795:rutD_1	4.074246	rutD	1	0.4068088683361699	1
ruvA	1	IMFOIEKC_00983	600	0.5680204776550793	1	1	0	Inf	IMFOIEKC_00983:ruvA	0.966055	ruvA	1	0.6841471756136599	1
ruvB	2	IMFOIEKC_00984	1056	0.43454973734872016	3	2	3	0.6666666666666666	IMFOIEKC_00984:ruvB	0.966704	ruvB	1	0.5872265247808292	1
sadH_3~~~sadH_4	3	IMFOIEKC_02866	852	0.1187644347523375	4	3	1	3	IMFOIEKC_02866:sadH_4	3.118584	sadH	1	0.295595658014916	1
sadH_4~~~sadH_1	1	IMFOIEKC_02698	843	0.6925137219154227	3	1	2	0.5	IMFOIEKC_02698:sadH_2	2.932051	sadH	1	0.7580543386033124	1
sadH_7~~~sadH_1~~~sadH_2	4	IMFOIEKC_00775	933	0.04361928848295	4	4	1	4	IMFOIEKC_00775:sadH_1	0.767128	sadH	1	0.17239482608964912	1
sapM	3	IMFOIEKC_03714	831	0.11249198341532678	4	3	1	3	IMFOIEKC_03714:sapM	3.984866	sapM	1	0.28402871575009475	1
sap~~~sap_2	6	IMFOIEKC_02540	651	3.654800468594141e-4	5	6	2	3	IMFOIEKC_02540:sap	2.746919	sap	0.5749001137098584	0.01437250284274646	0.5606463918823412
sasA_3~~~prrB_2	3	IMFOIEKC_00447	1830	0.471508315981613	3	3	2	1.5	IMFOIEKC_00447:sasA_1	0.449618	sasA	1	0.6144843256330383	1
sasA_4~~~sasA_3~~~tcrY_1	1	IMFOIEKC_01173	1455	0.8693834637426171	2	1	1	1	IMFOIEKC_01173:sasA_4	1.169297	sasA	1	0.881701464448763	1
sasA_5~~~sasA_4~~~sasA_1~~~sasA_3	2	IMFOIEKC_03668	1608	0.6573411909943072	6	2	4	0.5	IMFOIEKC_03668:sasA_5	3.937193	sasA	1	0.7409283670588502	1
sbpA	1	IMFOIEKC_02515	1032	0.7639540055967745	2	1	2	0.5	IMFOIEKC_02515:sbpA	2.707921	sbpA	1	0.8014882632640824	1
scmP	5	IMFOIEKC_03708	1179	0.026505980089005416	4	5	1	5	IMFOIEKC_03708:scmP	3.978498	scmP	1	0.13152651949528554	1
scpA_1	1	IMFOIEKC_03398	441	0.4604080989707283	4	1	3	0.3333333333333333	IMFOIEKC_03398:scpA_2	3.668527	scpA	1	0.6055367388636753	1
scpA_2	4	IMFOIEKC_01375	819	0.029254093606107315	7	4	3	1.3333333333333333	IMFOIEKC_01375:scpA_1	1.459657	scpA	1	0.13773013234098566	1
scpB	3	IMFOIEKC_01376	708	0.07855591456803902	4	3	1	3	IMFOIEKC_01376:scpB	1.460472	scpB	1	0.24229108552063802	1
sdhA_2	8	IMFOIEKC_03725	1755	0.0038187957937117155	6	8	2	4	IMFOIEKC_03725:sdhA_1	3.995038	sdhA	1	0.056669488523665365	1
sdhA_2~~~sdhA_1	6	IMFOIEKC_04325	1941	0.05797610732761264	3	6	0	Inf	IMFOIEKC_04325:sdhA_2	4.607031	sdhA	1	0.20356343041592562	1
sdhB	1	IMFOIEKC_03726	804	0.6752713296314157	2	1	2	0.5	IMFOIEKC_03726:sdhB	3.996793	sdhB	1	0.7496131273890028	1
sdhC	3	IMFOIEKC_03723	339	0.012510443903112303	2	3	0	Inf	IMFOIEKC_03723:sdhC	3.994225	sdhC	1	0.0931720821969741	1
sdsA	1	IMFOIEKC_02125	1050	0.7698237396533862	1	1	0	Inf	IMFOIEKC_02125:sdsA	2.278031	sdsA	1	0.8051414511135483	1
secA1	7	IMFOIEKC_03632	2823	0.10545536921640193	7	7	5	1.4	IMFOIEKC_03632:secA1	3.896588	secA1	1	0.27933782198764906	1
secA2	5	IMFOIEKC_01512	2334	0.23108689121382062	6	5	4	1.25	IMFOIEKC_01512:secA2	1.637085	secA2	1	0.43229080808822495	1
secD_1~~~secD_2~~~secD	3	IMFOIEKC_00989	1806	0.46297270544452884	3	3	3	1	IMFOIEKC_00989:secD	0.97463	secD	1	0.6073862098951158	1
secF	5	IMFOIEKC_00990	1308	0.03860372221944627	6	5	2	2.5	IMFOIEKC_00990:secF	0.976438	secF	1	0.1614990825829494	1
secY	3	IMFOIEKC_03856	1359	0.2966006842409174	4	3	1	3	IMFOIEKC_03856:secY	4.13507	secY	1	0.49007655074680995	1
selA	6	IMFOIEKC_00099	1302	0.010947018949210982	6	6	2	3	IMFOIEKC_00099:selA	0.098633	selA	1	0.08740944572136485	1
selO_1~~~selO	6	IMFOIEKC_00720	1476	0.01902015138366494	7	6	4	1.5	IMFOIEKC_00720:selO	0.712561	selO	1	0.1146285558881084	1
senX3~~~senX3_2	4	IMFOIEKC_04083	1230	0.09631379979863176	4	4	0	Inf	IMFOIEKC_04083:senX3	4.357594	senX3	1	0.26486294944623734	1
serA_2~~~serA	5	IMFOIEKC_00852	1587	0.07469376246459192	4	5	1	5	IMFOIEKC_00852:serA	0.845593	serA	1	0.23405037521275515	1
serB	5	IMFOIEKC_00791	1212	0.029332227803070692	6	5	4	1.25	IMFOIEKC_00791:serB	0.783094	serB	1	0.13773013234098566	1
serB1	1	IMFOIEKC_04068	912	0.7208073357563761	2	1	1	1	IMFOIEKC_04068:serB1	4.34442	serB1	1	0.7741439831353556	1
serC	4	IMFOIEKC_03243	1125	0.0752482661664368	5	4	1	4	IMFOIEKC_03243:serC	3.524557	serC	1	0.23485222753929583	1
serS	2	IMFOIEKC_00275	1278	0.533545218643243	3	2	1	2	IMFOIEKC_00275:serS	0.283361	serS	1	0.6602927003207186	1
sfnC	6	IMFOIEKC_01039	1212	0.007903482100657182	5	6	1	6	IMFOIEKC_01039:sfnC	1.029273	sfnC	1	0.0731659365105959	1
sigA_2~~~sigA	3	IMFOIEKC_01910	1491	0.3465472477483006	3	3	0	Inf	IMFOIEKC_01910:sigA	2.062173	sigA	1	0.5226728164044124	1
sigB	4	IMFOIEKC_01918	960	0.047507394852455434	5	4	2	2	IMFOIEKC_01918:sigB	2.067857	sigB	1	0.17932827355241612	1
sigD	1	IMFOIEKC_03784	546	0.5341227797334541	1	1	1	1	IMFOIEKC_03784:sigD	4.06497	sigD	1	0.6602927003207186	1
sigE	2	IMFOIEKC_02886	756	0.2854251481759359	3	2	1	2	IMFOIEKC_02886:sigE	3.138355	sigE	1	0.4801858375195157	1
sigF_1	2	IMFOIEKC_03685	726	0.26999683068509317	3	2	2	1	IMFOIEKC_03685:sigF_2	3.954907	sigF	1	0.4661965034771148	1
sigF_2	5	IMFOIEKC_01450	810	0.006138518547831989	5	5	1	5	IMFOIEKC_01450:sigF_1	1.565679	sigF	1	0.06481473989090826	1
sigG	1	IMFOIEKC_04414	1026	0.7619643509178251	2	1	1	1	IMFOIEKC_04414:sigG	4.712188	sigG	1	0.8011831042738896	1
sigJ_2	1	IMFOIEKC_03728	927	0.7266049909512446	4	1	3	0.3333333333333333	IMFOIEKC_03728:sigJ_2	3.998372	sigJ	1	0.7759332320205755	1
sigL	1	IMFOIEKC_03853	546	0.5341227797334541	1	1	0	Inf	IMFOIEKC_03853:sigL	4.13311	sigL	1	0.6602927003207186	1
